,AAA)A{=pBAnAAjAz,1997-Q8513,,,org^M,1760366615,1383994104,8ALY4.T,J'mhy Alten,1380503382,U+_8o#",N\tes$!a$got)-.gaqe ppW|{s.aQE/6mm[= LNbNzFn,bGn2d`qalyez,976086900,Hfwt8ln,545163397,,3A,Vod,?dre0Z,SuIte 22M,MTdwaI,WilYtamNzn8ro3Jty,tN,2190M,Qn+Med Axatcs,4.43473376E8,1.69668403E9
2125575078,cAA%&qfA^AAAQ$}A,1997&99-1g,,,ought,1761317251,1216518784,yAM-HNP,J$mm0 Elcen,688448428,7ako`wn,$otess/Znnot eR#pye >!eil'.aNQX;DO9t s4b^9ax,Ra`dy Valdez,2087152412,b=kneBn,,mnkz/Sr,3I,3r\,Stoeet,SeiVHUQ20,#idway,tillrMHFMO C'[nty,TO,319l4,Un9rw''-AOees,1.30904486E9,4.97565792E8
1387891605,AAAA<AAaUyAAAAnA,,,,ougBt,1073928691,1624830885,P@?-4J3,Jimmy Allen,862031366,Unkxo84,(=KXs c4Ynoo SrH{lP puGiGjt&Nr=to{bt subztan,RL`dq V|lxee,1452187994,Unknow|,447796500,A_kjfmn,qw,/rd,S_p/!t,Iui%% 220,<i7$?t,!iSliMcs$a Woun]U,Tk,3l9ua,@&ite66St_Pes,1.06497946E9,5.9856045E8
295349093,AAA|~JFXB=`AAAY',Q99&o}3=1.,,,okg-+,934371913,592021631,8Ah-p>M,@imm/ Agten,1027449762,.(+nown,vwtek "v^sotN{ngU7e pLVilK.mNeZvi^bK&s-v_tan,pan4* 0atd!z,377838340,Tdk.oFn,546751677,'nkne-n,5+,b@\,S<<eet,SpitetEO!,MDdwa2,Kil+i8E~on S.unty,TN,8Jk}z,BnmJz2 StWyes,1.72672461E9,8.3086598E8
1211177954,lPAjA0A-BK>;{_A*,1997-03-13,,,PVgh-,,1147016841,2AIQW%X,Jimmy/Yl(=n,1653069256,HOGnokE,\Cmzs caQIot ;ngq|e pupils'yNq~VoIYG3KubvtSn,RDKdy V^lde1,1021303597,wn7V:/n,1.0,Uts}W)m,ZJ,3hd,Shre*$,Suit8 2cj,M$d_Sy,Williamson County,`N,H1A.4,Unioe0 St3tN@,2.50915536E8,1.65141005E9
842378783,jAAAqAyllvA9AA$A,hk97?S+-13,,,ought,1911195739,262431174,8vP&4PM,`iK}K[~l:e5,1159564646,UnBnowc,,RdhUy(V55dez,1.0,Lnpn6LE,759646710,9nz*okn,hv,VwQ,St&vvq,X\25e 2p0,Midkgy,c<l;z1m-o4 /o4naP,cj,SP9?4,W^2te. St3tes,2.1008256E9,8.985304E7
1088531115,LAAAWAAABA;GAU7A,2|97-A:)13,,,,1898055735,516288791,d?MOHKe,)i3my^A$l`a,936649082,U%k_lan,Go@e^'{awjZt7Rnpage 0?piQs.RNo dIubtssu0stam,Ranuy VaGdIz,3513053,`nknQwW,1458043023,U5+n0(i,32,3rd,Ctreet,dLu^y]YDk,Lcdkae,Z5llRams~}8TtkIty,i0,31904,UXite+ States,1.13739546E9,4.86607648E8
,#KA=A@HfBATAAAUA,ji]7-"s-1U,,,D2gkt,983294709,1092966236,FAV-4SM,gimHyFSlRen,19577128,UnkZDwn,8otTs =aniYt eqg>ge pupi"6< NM doubtvJubAt[?,R[nd&@c+lde4,2001335684,,510401139,U#nHMwn,3I,K8d,Sy+}<',S<qt; PT0,,Will)Qm[on4RMu=^-,T3,F1u04,U?gUe7-SXatns,1.24351027E9,8.7807027E8
1899695014,AA7LE0PAtG5AAoAA,W9962V7z1G,,,,2146310156,55325843,Pxn-4OP,JXm1p*AYlen,264679381,0:@NzXs,,Ra&dyGVX!dez,290018842,&nkG>!n,1935269777,Sn.no|n,32,3~K,Stz/eV,kuiKeF220,piZway,Willba`sP+ .dqnwy,Ti,3/904,}nztdd=i\atS/,1.01393696E9,1.9867968E9
1456396292,(zAAAANAmOJ1KAvA,#H97!#3-Z3,,,o}-hC,1543392034,891998831,8?M[4D\,Jiy@U w\lem,1606779949,Un63oaI,@Lie) tD's[tnk5gage puoilsp mo#&ojSniH]bflxn,Ra2@yiVaHmH0,838244034,UIRnown,,UnkE2Rn,,3rd,SFrRet,Suit= "p0,MibwuX,*iIPdaksd.uCsFnwy,T[,c1904,,1.18022963E9,9.1446234E8
1.0,Ay*pAAAAw)/~A["A,:mmNr.+-s(,,,ought,328438855,821119874,MxMUnNY,JimmX tllen,871522419,UnEPm"b,|oteh camnHt EnX'geEpXp/lG.XUodd@Nbtes]Istan,Da)dy&IFxWh%,373955603,hnC*21n,1296835364,Unkno[n,IJ,~rd,S9azet,Su]Se 2"-,3i0{\z,W<Rq}-mbo>yCbu$Gr,T\,^mr0{,UnHt~dESt%les,1.52472589E9,1.65210509E9
1786759374,^AAyAIKABAZAxA`A,f.&!-0M-)3,,,=ugAt,1926661065,1818165031,,PimG( AOl\n,624957361,2nkuo{m,Notgs =anJof!en'age puJvgsA+Aofo3\.ovsAbs=an,Z157y jal"ez,2123536093,Unknown,848988060,Uny/.wc,\2,3.d,S#^]7t,Suit= +20,M4dw4y,EiKliamskK :/u/ty,VN,3190_,xuiqldHShU'V=,6.2907238E8,2.61767792E8
985447078,A>4.YA0ABAAz3A@t,nV9_~04-i3,,,ougut,275579916,1108630464,4{U-4PM,,1861388080,-nkzf:+,bQpe.b$an!Hw e-qa@e}puZilj.qNo@(oubth?u7Vtan,R$n+n:Valm3z,1790585501,U]wnown,342932795,1dQnXw~,H?,-r`,StBeyt,Dqite222F,MiEnay,Wiyl|.mssnfkXuBtv,TN,319aK,Bnite> -t'te9,9187649.0,1.07930419E9
1896820788,AAAAAAAABAAAAAAA,1v0fA0pT13,,,"=ght,,497527740,w8My4PI,3immxgJ]+\X,721340357,UnPn.wH,N)tGLFNr2notA$YgaOUN4upAls. No d?ubXIsXTmtav,Ran?- VaJde!,169510930,UfkRow%,780752944,UnvnokE,8},erd,ztrVw8,SuiNehG27,M+away,>9?l$ymso/ CoinFy,TL,31904,UxiteR 2cGaes,,3.1278392E7
1133001471,rN1AAbSo/dAwo\AA,19Hl-0M613,,,o8ght,356595881,650286673,8sMb4PM,Jimmy>AlRen,811856719,Unk$rwn,\steH ca;not enuagY y!zils. :\ dAuZtB"uds~1<,RYnKy{V"|Uez,153631787,UGhnoyn,1239405009,Unkn]wn,32,!r>,uJre#],Sui:ex?F0,`i29UE,:jllaqmsI`^Counby,LZ,u1904,UIitCUMS%Lq'R,2.09372109E9,8.5746509E8
2070120072,AA`wAA^AKWAAr#Az,19s7}s3-^3,,,ought,503180256,6522265.0,8CM-RPj,J1mly al1en,1773956337,8s-nXwn,No)eszcVjZo@H5MD<ge2Xu_iGA. NoedV4b]k(kbs672,Oa~dy VxlFeZ,,<n]nown,1253586106,ynknow),,3rD,S>3ee5,Suit0 2%0,Midway,>6llimygFn}aounsy,TN,f(l#4,GmKse! htateg,1.9737296E8,7.5763302E8
44053882,AA6AkAAABAi#AAOS,,,,Cu$P",1127320371,85364787,HaM-y&M,,64508539,UuknaDn,%Ebes 4HqnotBenxa4aCSt>vlT. No FzI&t =uDs4ak,RA<Qw V+VZez,992299093,Uny0obY,735600593,UnbXowN,DJ,$rd,2;ELeo,Sb#tea2v0,M@.wau,`/~Ji%[s~e Cv|nt|,TN,3\h04,U=Z}:d States,1.2238698E7,1.28087808E9
1507478464,A[yAAAA6jAAAA/AA,BB9h'}N-13,,,t0g>t,1334510016,1810041908,GPub4PM,$imm[ clck^,1996469188,U#k4sBn,_omHsK8aneQ% #n*rge pupi0sn Nv[0Q+6t _ubss5',RandyWOwldGk,1494854008,UK/Xowm,2028276635,Un_Ko*n,3v,Qr%,St3e*t,Suo%# =20,MWd~ay,W.ol]amsa' C#fnpe,dc,3190^,U1ite. k!a3/s,1.37364787E9,1.74818867E9
1191470033,A-|#AAA:3+AA3Akg,699U-03-1n,,,ought,1398471679,709858867,RZ@"&t>,JimmmOAlWes,2143986545,`ncno7n,bo{eE cwnno@Ge4J5gC6tu9ies} (o do|/t sub/[ao,Cb=dy:Valdez,1968805963,Hn4P0wX,1498873352,:Vk[n%n,3~,3rh,Street,cHkjeYh2?,#i9ray,o2lKTamOYA Copnt/,TN,=8904,UnNte1 SYaQe<,7.2179344E7,1.38485043E9
1695462636,A`-_ABAdBbpAA'vA,1997D08-13,,,ou/ht,1299866453,2073176631,8AI-4I`,JpmmycAqleo,7.0,U"knoRb,zo4*I 4anLRt r~QaYe pvp\<s7 NS SoPbt 2o\ijan,R!gdv /6:daz,844510243,Unz{iwo,235831102,cnkn|wn,RM,3*_,,:ji"ei@T0,Mid)ax,oGlM^a!szYIL5un|y,TN,31U34,}MiGed-StaV.(,1.68945424E8,1.24888832E9
293821881,oAAA|A1ABAAAGXVe,h|97-0]1O3,,,&ugQt,,417511258,8AMv4cM,Eimml AllKn,1094285853,lnHnoXv,Notes can!otzWngag.npup2lsm4No da>+t s:os]a%,RanU8[Taa\ez,914694432,UyUnqw!,1147130620,U@7nown,`w,#rd,Stbee5,Skite>2h0,MadwaO,`)K*iS7soG Co}D'L,TN,71|0Q,`Nite`JStMte:,1.39114739E9,0
1510091108,AAA}A|A5BdammA@A,1997W0<-17,,,pugCN,1502975027,1940960317,8ob*2PM,J|8mi:A@@en,1525705681,Rnkn$Qn,joi^v <annshceYgagI ;nmi{sKoNo(-o=|t?substaQ,RvDCy6ValdeL,700376875,&nkJo~d,91282401,Unkpodn,32,3&w,st|Met,S%ivV 020,{i`wuy,WNAIi*27oRqCnZntt,CN,c!9Wd,&nluE@ jt^tRs,4.02886688E8,1.11078234E9
843241108,AAA*AkAABXbAO\6A,<9F7-0O-11,,,au<hh,1047086985,701591873,8ZMH4EM,6Bmme nllen,426560567,Unkn4Hn,.:te= caKnokJ(n1ag-=&u*[lsu No (m2b' =GH0t0n,Rard2 xaSd:z,645443640,Unkno+',1862664628,fNktown,n2,3rd,n<reeE,2oktw 2A+,Midwa|,Will^am"~n C^uwt8,TN,319+V,^n|tedpStates,-5.00,5.692583E8
656081145,AA?L}AA'atAAAAAA,Z9$72*3xa3,,,oX3ht,130819079,1014771095,8EM\mPW,-Qa>u AdlpJ,955605746,Unkn^w5,[5tn!<c3nnou Kngs@eZp$pils. NV dcu2t\su5stxn,1rJdy Vd-dez,1388013538,U$wnoVn,1214339880,U=kL^wn,3!,3bd,St$eff,SuLt" 2sw,MTdway,Wik/=amson1sxnnt&,YN,3>90H,Ukit'+ ~Ca4es,8.43824E7,9.2965576E7
879818260,)AAJA7mqB|AoA.pB,8\9pm0J-o9,,,'Qghp,978711323,515927379,l$MqNPM,JiCM:GPl*9d,1871577843,m#kL-|n,9gtes vgnO"L=kngavG]n{pilaOuNo WoGbt:substan,T]j3? |&ld%O,1281208005,UikrV*6,200458614,`K3f(w+,34,b&d,S=)2:t,|uit; Y2U,Mi2wQU,)Izli#mstnjC(i@c`,TN,089Wb,GniAjdE:tyu9s,1.96908384E8,1.17756944E8
1046051153,n[AAAAAABuVAAAa.,AfvhG]F^:<,,,ofsiP,1949404620,1332482414,,Jimmy Allen,1345481893,UBKP/sn,.owes ca>_otFegg;/e p5p"LsT <5cdkustasg]UR!n,hln^yfV|lp_1,1637211657,|nknown,555090014,sn+noQn,a<,3ud,Sq$eeO,SuLt<J2[0,MN5way,,TN,319G4,UniUudeS60t#@,1.58552947E9,
1940561174,AAUAAA?AR$AA[qnT,1995-03c1_,,,oug_t,1615826660,1935025481,8@M-4PM,>i_mW;A7Ppn,775543094,UsknLw(,NotIpkcM\Got )n__B\ pumils.INoHd9uKt s;bsSRV,RanA3iyal/ez,1861015700,Uwknown,1511968487,Unkzowz,3e,3r0,5xyeGr,S&iqe 22x,Cib<ay,Wi<lZam6nnNCou{;y,lN,339`4,U_`tednS_ajnT,1.43409907E9,3.56613568E8
208072014,AAAAAgA|`AVAA/bA,1997-03-13,,,h:ght,1359810013,1942348172,I1MWhPc,JiKSy AdV/`,581760906,?}keCw2,dfteFp:`nZ?t e8gage ;t^TYs.ENoHnQIbtBr|3U?an,|an4d +aldp(,1701803310,UnknDan,870562383,=5i^pO`,$2,3rd,S~e=el,Suite 22!,Mfdwa-,^`+l'aAL1n Aou!tn,Te,k1504,Uu:teb .TptfD,2.14164762E9,6.6647136E8
1822538048,A$AAAH%A=c!AAHAA,19{7-03-1/,,,2Lght,1416573668,1037328715,LA?-BPf,?ZCmyy4llkn,524362657,WnVnD'n,~:t)4 c`T~\t eqgafe pup$ls. *rfB1K7t#mubd]an,Is;Ky VaJF-z,477561075,Slkrown,2040107946,U*Ano]|,3*,3rd,S`Fekt,,]i-Va%,&ilziAssun@8Dunuy,TN,31904,,3.39488544E8,1.49790157E9
1732608640,A4AA]\}i_AnN9ABA,<9c7-0i-14,,,f`g/^,1977381606,36195187,5RMJ4]F,3emm|kAl1en,15225933,mn_nC({,-ffesucannotnXn~a>P Q@pi}DDnFo Rh>bt su6utzI,RaNWy LmlEeb,766200470,UQkusR2,709456172,7nkYVrn,X2,s(j,SkreN3,Suibe *P0,a!dyEV,Grl5iaGLoD 4L"nky,(N,41D0v,UC|%5d States,6.6952973E8,
447312804,]gAAAW@]MA_Au'A\,79%K-e3-13,,,,1752414736,1257083487,6AM-4Pl,ri)+y*Alle:,1043708581,UAknUwn,NoteU ci?Not}AKNJcY pupxb;.w~o GoRp! s\*!tKK,*KndRIVuud&z,415664056,Un]n{w-,1023898825,ankniwn,3!,3rd,vtnee{,YuTte }Ct,MEdwPy,^:\wK9rw4n CoKn+l,Tk,3190v,UciXsI-btBz$#,2.88696832E8,1.57279245E9
1.0,AAA_AA)=B(AAAAAt,Dp9=-03-2Q,,,,201767806,849880378,VAM-YPe,Dic0y h{-en,1355533873,+n<n~wn,yotes c.Knot.snN)g~UMufixs. To doubtn4ub\e3k,Ra~v(rVal@eA,95818186,ITknow),2036418303,UN7nHwn,G2,3xd,H))eet,SQ=yL 220,r?dGPl,tD&LaGm6oH ZBIX24,5',31=s),An1weJf3t:tfs,,1.42440755E9
2059495957,`hAAAAAAK$"A`AAA,)\zp-t?-1&,,,oug\C,1758657118,2078226774,8pM-bPC,3LmGi Allvn,412149784,[nk>)wn,)@Kq[ canJotIQ]YageO`upi)s.PNo doub! s%>lJan,4aq>y4V#Xde<,416576298,'ntnowJ,1021459272,3Qkro'n,,38d,ItMeTO,dul(eW220,M*dwTy,WY{c|MmXfn CbuV>y,T`,fB%04,U`%2edb2t>t4s,1.97185498E9,1.33690726E9
1.0,AjAA:AAAPAA%`AAA,1@=7-93863,,,8uB(',619737305,1054431844,;;MR4PM,J?kHy +l^(:,340824482,\Ekn?wn,1ZtesJc{n(d[ engPle^rup1lE; No qn~bq substa9,Randy/Valdez,1013106799,8@kDxw8,1067928066,Unkpown,,,S'red.,S6iYe/2xF,FYd&nK,Wil#%azso)ECoDntn,{N,i_G4O,U5'te& .tv|as,7.5643821E8,1.38656627E9
1964622482,}AhT.A=-BAA{AAA=,1Cz$x0G-sv,,,<V^2$,1595496683,1077129853,wkc.5P:,Jimmy Allen,1667458040,U-kn?wn,f-tes 2anJ4tqe|gm.e0aupi6[.~[6 doubl suZcCad,Van3RsVp^\k0,1640925004,#nUEown,1632646014,xnk=Pw!,eJ,~8u,>tV^yt,,M7$8a7,(QElbamso#]C5.nty,XA,AQ904,+n`L4I SttreR,,4.252076E7
1332790918,{AA/AE%*RAAd?AAA,_k97-0Of&3,,,KHght,1164842013,104562572,'HM7BP4,KimmD\Allyn,1731046939,UnknoOn,NO-jsac$nnoh enSage(?V`ilu.9N+(1oJ3t s=bstu!,Ran2'[xK1*eM,823246321,anqVYw5,954214440,UZk\q}n,Rs,Erp,$tFhet,Su)t0w210,MROway,Wcli|j'soU CBuKEy,<W,@1LX4,,2.13097651E9,1.41118899E9
1.0,AU>AAPPA|)AA*Aa%,r&@700[L13,,,NHTht,1765030298,1432685989,XADY4Pc,Jhmmy iC77w,1997621393,bnXI=/},Nvt3" ca;rot^enGag+ aupils# No iouOc3shbst8H,Ran=y|(al1e<,631601850,UnkncoK,1237725570,Un7nLwn,d2,3&},)t-eoI,1@}oe:2$0,Midwd`,W\dlia=0![ hoTnty,-N,2"904,Utit?U=RUytZs,1.6256776E8,
2000614766,bAAOAAAABQqAZDAA,1S97-03i;3,,,o^y<t,1504264402,1117497718,8AM-4P@,}@m(y1\l/en,155668792,gb68own,N(t</ cw|zoc e)d$*& puuias. No dou10qsub$tan,KbnxO Valbet,,PNknown,992386952,Kk=*o.:,3k,z`d,etfeeF,Suzt[e2+d,Midway,Williamson County,my,3190V,UniiehsytatRs,1.83879603E9,
1229204230,LAaA1AmyvAXW;XA(,@99Yap3-13,,,ougvG,,1887364716,8]:-_PM,n8mgY AllMU,1093237569,RVkn)wv,NotO{ cannz4ginJm$}":>dX$J|>No GFh/I]s2bstR=,,1785293322,UnQ#^GE,235113231,Uekno6Y,}2,e4.,,Su-Ve x20,Midqay,ZillEa2"K} 5o+nty,TS,(1r04,,2.05407027E9,1.69922701E9
1293020985,Ub-BAA/A9AA{HpSA,199U-vRXa3,,,@'ght,211.0,1896148202,8yM-4n5,Jimty>`llZr,980621854,U)kno6n,,5andd }#i)\&,1389869270,Unknown,773535852,>!k\gkn,3+,*rd,S@}e1t,Xuite w%0,Li|w]y,Wimlma0s'n no^5gy,pD,%1904,Unik$"LStP|ks,2.7031584E8,1.32382566E9
1831221656,AAAAAA(AB7rAAAnA,1997-03-13,,,ought,1209582015,1619832006,8nM-4IM,vim.y E4ten,7.0,Unknown,Nov?sK:angot 7nz%g: Yz8ilsr No#doubt sgA~ta$,@a?/n>zadd'z,,14k`o7v,1183306774,TD.noQn,32,x.&,SCrO{t,Bjite `p0,>idwKy,W*Ze$^+soewChun'y,Fm,3C9K4,,1.24889715E9,3.26721952E8
1366448082,{IZATq4A6A$Ap]O5,R>97-8PO13,,,o0g`M,1126072468,1720756526,?FM-4PM,Jimmy j<?Un,34159927,hFknqVn,N'KeIZsgnnoxA2n`ageyW?pils. Zo ryu[t s4Wstan,R;#wyhtL%6)z,,/n.nV+F,945072252,Uw=nowu,32,3rd,VrraeL,Sii"e 2-Z,Midway,&iQLiamA<m Cgunty,EN,m190f,>n!te= S]%zes,1.66203981E9,5.9551046E8
331461354,AmhAAA`HBA=AWAAA,`99[[03-13,,,o`(ht,435911890,2125846853,8A8-4PM,Jimm; +l3en,126248983,UE)n"xn,N:tes xa~Qo3\eSn.g.pphp:lRT(No d;ub$hbZbs=aI,oandK V<lLez,747513037,Mnk$o6-,,inknowK,3[,IUd,s&eeD-,SuLte 2'k,5iDwaL,WL>-faP(o=70Kunt\,{N,3>c04,6nUn]yJStat$N,1.33255128E8,1.04318906E9
700469865,$M7'AAAA.&ABEAA!,S997'V(-1D,,,,1173419188,20476481,CGH-4wM,JiKmy Alpen,1027015034,Unknown,NXtes #ynnnt"bnaag+GkJp+lsC No*^oeA8 subD+a^,Ranvg yw+|eE,1304564977,UnkmowE,1113349535,Un?n@w8,X2,3s\,,U@It+ e20,MSd93y,Willi*s)<n Coujt%,T4,G19_A,VOitecO%tQ-eJ,4.98851392E8,1.59575232E9
1269317607,AAAAAAAAByA5DIAA,1997-03-13,,,,1965152940,439988860,/B:I4PM,,1299298515,Umkn"wn,N3tIsbc-ndon @<*aga puRifJ( tjXdo`Lt su\Qnf&,RRwR7 Ve9XGz,772139254,AnxE1&|,785446211,U:G1rwn,32,3rd,Str]et,,MiC&ay,71@g"am5on=CTuwty,J_,3/904,UniYedMIG\t@},1.93868723E9,5.5163948E7
,ACIAhAAABA"KhkAq,P98t'03-13,,,oagit,588963223,1702097906,CA{Y4mM,Q'mK< @llep,,UQ[n1w/,@oTes cIzyo@LVng1yeL6uqi.}.GN+>3osc[-OK-xt]g,C@n3EU.w+peg,320927018,$Ir#=;\,1850034458,/nkn^wn,3~,3>.,wt}FeG,Sr+Pe 2@0,Midway,Wi1liaYson\x'uxty,Ty,$'B0r,4nited Stakus,9.7425965E8,9.8608211E8
815489887,\XjAF`*A/KA'bk91,1"97'1[-Pn,,,oc@ht,401395719,,8AMl40I,fibNx -_&eY,944881119,UnZnowd,Nop%s $ar4d#(enoaTG>)?7il#. C& doubt_euxdtm#,X'`dveo7lVeP,1513045908,U8kW}wn,885474186,Ynknown,32,Jr',Lt|e3F,S&ixa 22^,9_dway,]jlli0m>PS /ountY,TN,41SI',76[teg(Fta*H+,1.34076083E9,1.56105933E9
1.0,oSAAx4AhBAlt9xOA,f99e-xi-13,,,oi-Zt,389180463,,8;_-4PM,XiEM# ;y:e7,903338094,%?knpwn,ooZes cg%o3t 3ngaBe pupKls.{NVxds*E' .mb<QVn,Randy^Vatdez,1574492039,nnknbln,1412117394,U7know),Kk,3rC,Street,Yuit#IUc0,Mid5ay,vilugamsZm_Co2lty,TN,f1o04,Uk8e)d '-gths,3.87293664E8,6.8325581E8
244301902,KtAAA:0A~A>A^AAG,1Pa7-038!R,,,Gugo$,1725059997,919394829,lVjabPM,-iV%[ rBlJn,518899022,URknow*,N|#esYcyjnot e:ga[" )MAilc. No Woub$(NubsDp?,YDF"y v-syeJ,1843290211,Fn#nK6V,32702991,%_kg+w+,3w,Iqd,Stbeet,PqizIL220,M^g<ay,exk']@X]on<_VWn6[,TN,A:90I,Unot'd oga\ND,7.6592269E8,3.04478368E8
1878419911,S%;AyAeA[AA0.WAe,3~c:-_3-%9,,,"cgh(,1448739198,2074898081,8~:-\PM,Ji{Cy A)len,1791152966,e?osown,Noaes caZVo4)engl!uipurilxA'N~ dT>{" !ubs'[n,OefJyFXa|dcl,1479029931,Oeknown,718215441,m/kB9wn,32,3Id,ctj}et,SuiTJ 220,Fi^Aa\,WjlliamD|n m2unty,VT,319.p,UnitDd@SR0t]s,1.61251482E9,1.45486797E9
822049582,AAA?AAMABO^A0AAA,'Me7@03-B3,,,ough0,980583537,1045257382,%c@A@PM,/nmmybA/Den,1253272353,5`>nmwl,d)~Zs ch[no^~<nga1e |Ji!:<.`Po Aomt#[ra@s5gn,Rana6n_alpez,263616945,$%k"twn,2018042169,UnQnow^,32,\6d,StrnB3,SuHt_ D2v,Mi7wa0,W.lliGmu8HO17uAty,1~,@1904,UnitpuAS6a*2s,1.26570726E9,1.67887219E9
